scenario,controller,seed,steps,state_observations,unsafe_state_observations,unsafe_state_fraction,unsafe_episode,unsafe_entry_count,first_unsafe_observation,joint_position_violation_max_rad,joint_velocity_violation_max_rad_s,normalized_violation_mean,normalized_violation_max,normalized_violation_integral,command_attempts,candidate_constraint_violation_steps,candidate_constraint_violation_fraction,candidate_constraint_margin_min,executed_constraint_margin_min,safety_enabled,safety_infeasible,safety_certified_steps,safety_intervention_steps,safety_intervention_fraction,safety_correction_mean,safety_correction_max,fault_seen,success
id_reference,C0_posthoc_hocbf_train_seed_22,620341,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,48,0.192,-344.1459980201621,-3.552713678800501e-14,True,False,250,48,0.192,4.048099003069762,27.492845049169247,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620342,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,12,0.048,-246.5418770275503,-2.1316282072803006e-14,True,False,250,12,0.048,0.5679602413142243,19.88363486474306,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620343,43,44,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,43,17,0.3953488372093023,-101.58835448333627,-2.1316282072803006e-14,True,False,43,17,0.3953488372093023,1.5057646880867774,7.968238790636509,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620344,56,57,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,56,16,0.2857142857142857,-222.4812472015725,-1.4210854715202004e-14,True,False,56,16,0.2857142857142857,2.214500210288458,20.219761224137176,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620345,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,54,0.216,-283.72769551928195,-2.1316282072803006e-14,True,False,250,54,0.216,2.6882908985637286,23.84128432579059,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620346,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,45,0.18,-268.45969781528134,-2.842170943040401e-14,True,False,250,45,0.18,3.3103378195720263,27.02777723738901,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620347,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,249,0.996,-264.4611253810413,-2.842170943040401e-14,True,False,250,249,0.996,8.539760960581988,23.61239046861938,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620348,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,248,0.992,-288.48007342041655,-2.842170943040401e-14,True,False,250,248,0.992,9.561797675768707,21.147784225197697,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620349,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,102,0.408,-97.12368195118464,-2.842170943040401e-14,True,False,250,102,0.408,2.1877463708237666,8.505542173939963,False,False
id_reference,C0_posthoc_hocbf_train_seed_22,620350,114,115,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,114,26,0.22807017543859648,-376.75313531633475,-1.4210854715202004e-14,True,False,114,26,0.22807017543859648,4.010579115193292,31.568933362131098,False,True
id_reference,C0_posthoc_hocbf_train_seed_22,620351,250,251,0,0.0,False,0,-1,0.0,0.0,0.0,0.0,0.0,250,59,0.236,-392.972454793458,-7.105427357601002e-15,True,False,250,59,0.236,3.560842655216139,32.33171635009737,False,False
