arm,scenario,seed,origin,outcome,steps,final_distance,success,unsafe_episode,normalized_violation_max,safety_infeasible,safety_intervention_fraction,true_delay,selected_lag,converged_at_step,prediction_error_rms_joint1,prediction_error_rms_joint2
adaptive,id_reference,50053,official,success,54,0.04811352845117086,True,True,0.43426645848276535,False,0.0,1,1,,0.13543821781069743,0.05778805035139464
adaptive_hocbf,id_reference,50053,official,success,55,0.049979879644974926,True,False,0.0,False,0.2909090909090909,1,1,42,0.38203665148839433,0.0386173732088044
fixed,id_reference,50054,official,timeout,250,0.3044546224644256,False,True,1.8108080139917204,False,0.0,0,,,,
fixed_hocbf,id_reference,50054,official,timeout,250,0.3046323059146309,False,False,0.0,False,0.12,0,,,,
adaptive,id_reference,50054,official,success,93,0.04987392940517021,True,True,2.716445865931346,False,0.0,0,0,61,0.20522987452463076,0.023623497012872523
adaptive_hocbf,id_reference,50054,official,success,67,0.04985662397544315,True,False,0.0,False,0.5074626865671642,0,0,41,0.1121033383969201,0.0236313130282986
fixed,id_reference,50055,official,timeout,250,0.7021146444332774,False,True,0.4614540787959185,False,0.0,2,,,,
fixed_hocbf,id_reference,50055,official,timeout,250,0.7004598147028981,False,True,0.034885194455154915,False,0.136,2,,,,
adaptive,id_reference,50055,official,success,61,0.04600041900199968,True,True,0.4614540787959185,False,0.0,2,2,,0.08078042496293375,0.09035350689257483
adaptive_hocbf,id_reference,50055,official,success,60,0.04906500147374904,True,False,0.0,False,0.3333333333333333,2,2,43,1.2394935673795933,0.10508574789239798
fixed,id_reference,50056,official,timeout,250,0.07075897195567044,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50056,official,timeout,250,0.07075897195567044,False,False,0.0,False,0.0,0,,,,
adaptive,id_reference,50056,official,success,40,0.04366700545745747,True,False,0.0,False,0.0,0,0,12,0.6164061609308524,0.1930497995135183
adaptive_hocbf,id_reference,50056,official,success,40,0.04366700545745747,True,False,0.0,False,0.0,0,0,12,0.6164061609308524,0.1930497995135183
fixed,id_reference,50057,official,timeout,250,0.18207225966525908,False,True,0.1451818797419313,False,0.0,2,,,,
fixed_hocbf,id_reference,50057,official,timeout,250,0.18213911741188302,False,False,0.0,False,0.072,2,,,,
adaptive,id_reference,50057,official,success,60,0.034384878054546486,True,True,0.6337794252943496,False,0.0,2,2,44,0.22049423567580356,0.016039627883636554
adaptive_hocbf,id_reference,50057,official,success,55,0.048444930715023996,True,False,0.0,False,0.21818181818181817,2,2,39,0.2972877436068783,0.007253428132208597
fixed,id_reference,50058,official,timeout,250,0.2332430806194052,False,True,1.1758458920697445,False,0.0,2,,,,
fixed_hocbf,id_reference,50058,official,timeout,250,0.23323181101929003,False,False,0.0,False,0.116,2,,,,
adaptive,id_reference,50058,official,success,74,0.04751895908288354,True,True,1.1758458920697445,False,0.0,2,2,51,0.08411098835351728,0.07169438984626399
adaptive_hocbf,id_reference,50058,official,success,64,0.03730460791159358,True,False,0.0,False,0.328125,2,2,35,0.3130564746652006,0.06293038888588498
fixed,id_reference,50059,official,timeout,250,0.5125021906033221,False,False,0.0,False,0.0,1,,,,
fixed_hocbf,id_reference,50059,official,timeout,250,0.5126459394029665,False,False,0.0,False,0.108,1,,,,
adaptive,id_reference,50059,official,success,54,0.043362113408390766,True,True,0.0318672151508923,False,0.0,1,1,42,0.03386495092920012,0.038733654965763524
adaptive_hocbf,id_reference,50059,official,success,50,0.04660583213299663,True,False,0.0,False,0.4,1,1,42,0.056905250595348386,0.08897171015652154
fixed,id_reference,50060,official,timeout,250,0.166192165172951,False,True,1.2429935217229597,False,0.0,2,,,,
fixed_hocbf,id_reference,50060,official,timeout,250,0.16619216814116236,False,False,0.0,False,0.1,2,,,,
adaptive,id_reference,50060,official,success,73,0.04828072272127792,True,True,1.2429935217229597,False,0.0,2,2,37,0.08649903016156428,0.0145856733780479
adaptive_hocbf,id_reference,50060,official,success,67,0.04935669642094403,True,False,0.0,False,0.2537313432835821,2,2,20,0.038532512603933006,0.019975298436349428
fixed,id_reference,50061,official,timeout,250,0.4637754281576742,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50061,official,timeout,250,0.4637754281576742,False,False,0.0,False,0.0,0,,,,
adaptive,id_reference,50061,official,success,39,0.03529754980369941,True,False,0.0,False,0.0,0,0,17,0.15465005088860753,0.10721699196988592
adaptive_hocbf,id_reference,50061,official,success,39,0.03529754980369941,True,False,0.0,False,0.0,0,0,17,0.15465005088860753,0.10721699196988592
fixed,id_reference,50062,official,timeout,250,0.2750002763141769,False,True,1.1491970694372537,False,0.0,1,,,,
fixed_hocbf,id_reference,50062,official,timeout,250,0.27499079069107557,False,False,0.0,False,0.14,1,,,,
adaptive,id_reference,50062,official,success,60,0.04795554949752557,True,True,1.1491970694372537,False,0.0,1,1,,0.08284656314464443,0.03404530443605872
adaptive_hocbf,id_reference,50062,official,success,65,0.04707493626399141,True,False,0.0,False,0.5230769230769231,1,1,47,0.07178381187914293,0.009879040359865315
fixed,id_reference,50063,official,timeout,250,0.49779785117180825,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50063,official,timeout,250,0.49779785117180825,False,False,0.0,False,0.0,0,,,,
adaptive,id_reference,50063,official,success,37,0.04652375381097238,True,False,0.0,False,0.0,0,0,20,0.04916042245460012,0.14946289561113466
adaptive_hocbf,id_reference,50063,official,success,37,0.047064609086375574,True,False,0.0,False,0.02702702702702703,0,0,20,0.05055338961410035,0.15367286446687398
fixed,id_reference,50064,official,timeout,250,0.1307194840281576,False,False,0.0,False,0.0,2,,,,
fixed_hocbf,id_reference,50064,official,timeout,250,0.1307192686407121,False,False,0.0,False,0.044,2,,,,
adaptive,id_reference,50064,official,success,46,0.049222034112245606,True,True,0.5496825702654855,False,0.0,2,2,32,0.8255360251856527,0.05547304794243089
adaptive_hocbf,id_reference,50064,official,success,44,0.045397902238190874,True,False,0.0,False,0.22727272727272727,2,2,29,0.6589593452424789,0.08180384313585268
fixed,id_reference,50065,official,timeout,250,0.2749955478474513,False,False,0.0,False,0.0,2,,,,
fixed_hocbf,id_reference,50065,official,timeout,250,0.2749955478474513,False,False,0.0,False,0.0,2,,,,
adaptive,id_reference,50065,official,success,33,0.0459439830233037,True,True,0.33279867509313577,False,0.0,2,2,18,0.12827116392983623,0.009913503341055957
adaptive_hocbf,id_reference,50065,official,success,44,0.0459481408420833,True,False,0.0,False,0.11363636363636363,2,2,17,0.13330249326543753,0.039159927559248575
fixed,id_reference,50066,official,timeout,250,0.3471940879539876,False,True,0.5240389502770224,False,0.0,1,,,,
fixed_hocbf,id_reference,50066,official,timeout,250,0.3474237636418779,False,False,0.0,False,0.152,1,,,,
adaptive,id_reference,50066,official,success,61,0.04719817402816173,True,True,0.5240389502770224,False,0.0,1,1,54,0.02237214334297903,0.11649744486987486
adaptive_hocbf,id_reference,50066,official,success,63,0.043291801251440755,True,False,0.0,False,0.3333333333333333,1,1,35,0.12757748776354877,0.034927391398592314
fixed,id_reference,50067,official,timeout,250,0.3446438663515542,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50067,official,timeout,250,0.34464141232160184,False,False,0.0,False,0.016,0,,,,
adaptive,id_reference,50067,official,success,47,0.048699684778586695,True,False,0.0,False,0.0,0,0,5,0.1430858602742571,0.02849674309781782
adaptive_hocbf,id_reference,50067,official,success,47,0.04991137368825635,True,False,0.0,False,0.0851063829787234,0,0,5,0.17280917771420196,0.026349600665447878
fixed,id_reference,50068,official,timeout,250,0.06093569509162657,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50068,official,timeout,250,0.060935695118954906,False,False,0.0,False,0.008,0,,,,
adaptive,id_reference,50068,official,success,47,0.04548245077818341,True,False,0.0,False,0.0,0,0,22,0.3942027996683989,0.04272666697287767
adaptive_hocbf,id_reference,50068,official,success,47,0.045820464802650014,True,False,0.0,False,0.0425531914893617,0,0,21,0.39229950722038154,0.03931511215043052
fixed,id_reference,50069,official,timeout,250,0.13209689695144639,False,True,1.335732686956311,False,0.0,1,,,,
fixed_hocbf,id_reference,50069,official,timeout,250,0.1320968630771007,False,False,0.0,False,0.068,1,,,,
adaptive,id_reference,50069,official,success,59,0.04090893986286789,True,True,1.28832059776509,False,0.0,1,1,57,0.15190195074432142,0.062343065374063464
adaptive_hocbf,id_reference,50069,official,success,59,0.04730952704342632,True,False,0.0,False,0.23728813559322035,1,1,38,0.05167625405806402,0.019901799131563588
fixed,id_reference,50070,official,timeout,250,0.8307632693918791,False,False,0.0,False,0.0,1,,,,
fixed_hocbf,id_reference,50070,official,timeout,250,0.8307632693918791,False,False,0.0,False,0.0,1,,,,
adaptive,id_reference,50070,official,success,40,0.042104599800107896,True,False,0.0,False,0.0,1,1,7,0.20351224004020646,0.05298170481325409
adaptive_hocbf,id_reference,50070,official,success,40,0.042104599800107896,True,False,0.0,False,0.0,1,1,7,0.20351224004020646,0.05298170481325409
fixed,id_reference,50071,official,timeout,250,0.07997302057759174,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50071,official,timeout,250,0.07997301704967918,False,False,0.0,False,0.028,0,,,,
adaptive,id_reference,50071,official,success,40,0.04826237894422809,True,True,0.18064017589611892,False,0.0,0,0,35,0.2682146335849323,0.016947387950515085
adaptive_hocbf,id_reference,50071,official,success,44,0.0454340295180052,True,False,0.0,False,0.1590909090909091,0,0,26,0.17220074400897942,0.023327284635717222
fixed,id_reference,50072,official,timeout,250,0.13865551076063143,False,True,0.7198661501109314,False,0.0,1,,,,
fixed_hocbf,id_reference,50072,official,timeout,250,0.2535869830354066,False,False,0.0,False,0.992,1,,,,
adaptive,id_reference,50072,official,success,63,0.041133581990484884,True,True,0.31389814873210464,False,0.0,1,1,55,0.2832861445582474,0.09002939182977973
adaptive_hocbf,id_reference,50072,official,timeout,250,0.05260638159855079,False,False,0.0,False,0.996,1,1,39,0.15615304314301737,0.03901060448715075
fixed,id_reference,50073,official,timeout,250,0.4615982534644541,False,True,1.2141889026108692,False,0.0,2,,,,
fixed_hocbf,id_reference,50073,official,timeout,250,0.46274686054647807,False,False,0.0,False,0.164,2,,,,
adaptive,id_reference,50073,official,success,106,0.049292259574292216,True,True,2.604682668450782,False,0.0,2,2,61,0.11773453887304468,0.015360291640801367
adaptive_hocbf,id_reference,50073,official,success,75,0.04728876952003092,True,False,0.0,False,0.5333333333333333,2,2,45,0.27428799608891824,0.01721180288262983
fixed,id_reference,50074,official,timeout,250,0.47647869615557675,False,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50074,official,timeout,250,0.4764780430907819,False,False,0.0,False,0.008,0,,,,
adaptive,id_reference,50074,official,success,47,0.04604608185810096,True,False,0.0,False,0.0,0,0,20,0.12849392934844925,0.05063422682827299
adaptive_hocbf,id_reference,50074,official,success,47,0.046297213192554525,True,False,0.0,False,0.0425531914893617,0,0,19,0.12958289302652812,0.04840364930649585
fixed,id_reference,50075,official,timeout,250,0.8180637852225481,False,False,0.0,False,0.0,2,,,,
fixed_hocbf,id_reference,50075,official,timeout,250,0.8180539487879864,False,False,0.0,False,0.124,2,,,,
adaptive,id_reference,50075,official,success,73,0.048138981407866696,True,True,0.014722081974206436,False,0.0,2,2,36,0.27456387273076344,0.025955659852354776
adaptive_hocbf,id_reference,50075,official,success,75,0.04890631410717751,True,False,0.0,False,0.21333333333333335,2,2,36,0.3404056288661263,0.059634996274140595
fixed,id_reference,50076,official,timeout,250,0.23906792798833307,False,True,0.6341213283233906,False,0.0,2,,,,
fixed_hocbf,id_reference,50076,official,abort,34,2.582691889176344,False,True,0.7012919796195547,True,0.6,2,,,,
adaptive,id_reference,50076,official,success,67,0.04794642106482094,True,True,0.6341213283233906,False,0.0,2,2,62,0.06332760558006188,0.1603833448409739
adaptive_hocbf,id_reference,50076,official,timeout,250,0.6491428222309326,False,True,0.0002487107752562334,False,0.956,2,2,45,0.09713979285292908,0.08828587940585964
fixed,id_reference,50077,official,success,54,0.045204343232009274,True,True,0.4361091774324455,False,0.0,2,,,,
fixed_hocbf,id_reference,50077,official,success,52,0.04563271363278749,True,True,0.2024859807295989,False,0.17307692307692307,2,,,,
adaptive,id_reference,50077,official,success,53,0.04622685954079724,True,True,0.19766632537939377,False,0.0,2,2,12,0.1997185404252367,0.024195265722715728
adaptive_hocbf,id_reference,50077,official,success,50,0.04557505315625165,True,True,0.15422990857158547,False,0.14,2,2,5,0.20133308209717618,0.018674616355698472
fixed,id_reference,50078,official,timeout,250,0.34538768541048165,False,False,0.0,False,0.0,1,,,,
fixed_hocbf,id_reference,50078,official,timeout,250,0.3453853176642759,False,False,0.0,False,0.012,1,,,,
adaptive,id_reference,50078,official,success,41,0.04664631420614757,True,False,0.0,False,0.0,1,1,17,0.1605727464340748,0.13860233946882305
adaptive_hocbf,id_reference,50078,official,success,46,0.04657813677898179,True,False,0.0,False,0.2391304347826087,1,1,16,0.1666922339333843,0.14715480506920448
fixed,id_reference,50079,official,timeout,250,0.1405609753824425,False,True,0.8586711304246779,False,0.0,0,,,,
fixed_hocbf,id_reference,50079,official,timeout,250,0.14057290651523552,False,True,0.023462153836332815,False,0.188,0,,,,
adaptive,id_reference,50079,official,success,63,0.04557645813110521,True,True,0.8586711304246779,False,0.0,0,0,58,0.10165128988520271,0.05062767611445625
adaptive_hocbf,id_reference,50079,official,timeout,250,0.9136543288898521,False,True,0.0022103879146535554,False,0.968,0,0,41,0.19140639461015,0.06837405219915516
fixed,id_reference,50080,official,timeout,250,0.32222822310463006,False,True,1.4379875388720635,False,0.0,2,,,,
fixed_hocbf,id_reference,50080,official,timeout,250,0.3223145176948578,False,False,0.0,False,0.156,2,,,,
adaptive,id_reference,50080,official,success,93,0.047847461042491504,True,True,2.962071604379632,False,0.0,2,2,65,0.2728677883024822,0.02879979722982161
adaptive_hocbf,id_reference,50080,official,success,71,0.04692554904847337,True,False,0.0,False,0.5352112676056338,2,2,49,0.30454252452201613,0.012223367429814046
fixed,id_reference,50081,official,timeout,250,0.07422307428486156,False,True,0.4210609046650402,False,0.0,1,,,,
fixed_hocbf,id_reference,50081,official,timeout,250,0.07422307318855333,False,False,0.0,False,0.02,1,,,,
adaptive,id_reference,50081,official,success,57,0.04465350792898728,True,True,0.5305091049843345,False,0.0,1,1,31,0.2533733217570382,0.06707372205739544
adaptive_hocbf,id_reference,50081,official,success,53,0.04633809597235528,True,False,0.0,False,0.09433962264150944,1,1,19,0.2928458826555013,0.02912833416183851
fixed,id_reference,50082,official,success,38,0.0483665726244638,True,True,0.483236653348295,False,0.0,2,,,,
fixed_hocbf,id_reference,50082,official,success,48,0.04636749328068267,True,False,0.0,False,0.14583333333333334,2,,,,
adaptive,id_reference,50082,official,success,28,0.018903041425087058,True,True,0.7265044529961224,False,0.0,2,2,21,0.3457866243532073,0.05245548572669821
adaptive_hocbf,id_reference,50082,official,success,48,0.04700088360709666,True,False,0.0,False,0.14583333333333334,2,2,17,0.28647056453109193,0.03837421731428147
fixed,id_reference,50083,official,success,70,0.023217050616432748,True,True,0.735134512339513,False,0.0,2,,,,
fixed_hocbf,id_reference,50083,official,success,76,0.021079918803290746,True,False,0.0,False,0.6578947368421053,2,,,,
adaptive,id_reference,50083,official,success,65,0.04414019980241524,True,True,0.735134512339513,False,0.0,2,2,33,0.04547605222396708,0.0908840911506474
adaptive_hocbf,id_reference,50083,official,success,69,0.03974003230622403,True,False,0.0,False,0.5652173913043478,2,2,24,0.08383617717551163,0.15699557104251147
fixed,id_reference,50084,official,success,67,0.04997629997503713,True,False,0.0,False,0.0,0,,,,
fixed_hocbf,id_reference,50084,official,success,49,0.028814136325590812,True,False,0.0,False,0.16326530612244897,0,,,,
adaptive,id_reference,50084,official,success,42,0.048185951226373945,True,True,0.2731177057644243,False,0.0,0,0,33,0.14760817134358192,0.03192259290878746
adaptive_hocbf,id_reference,50084,official,success,45,0.04795923699849744,True,False,0.0,False,0.15555555555555556,0,0,18,0.07982425241974578,0.05411618315465039
fixed,id_reference,50085,official,timeout,250,0.25355200349692864,False,True,1.0765585228530155,False,0.0,2,,,,
fixed_hocbf,id_reference,50085,official,timeout,250,0.2535565290245957,False,False,0.0,False,0.172,2,,,,
adaptive,id_reference,50085,official,success,67,0.042641796520042574,True,True,0.12045071359375448,False,0.0,2,2,55,0.030281192623861586,0.06703019359805631
