scenario,controller,seed,steps,command_attempts,safety_infeasible,safety_certified_steps,safety_intervention_steps,unsafe_state_steps,safety_correction_mean,safety_correction_max,safety_correction_sum,safety_constraint_margin_min,uncertainty_scale_mean,uncertainty_scale_min,uncertainty_norm_mean,uncertainty_norm_max,raw_residual_norm_mean,gated_residual_norm_mean,context_latent_norm_mean,context_latent_norm_max
id_randomized_heldout,A6_train_seed_0,40010,250,250,False,250,66,0,0.40608742946393933,2.405046486506158,101.52185736598483,-2.842170943040401e-14,0.10000332449861929,0.1,4.425188507324745,6.05779608210658,6.6275340292313825,0.6627892074455203,3.9755206632614137,3.9924027919769287
id_randomized_heldout,A6_train_seed_0,40011,44,44,False,44,13,0,2.3526767532972084,18.53279315139604,103.51777714507716,-2.1316282072803006e-14,0.09999999999999996,0.1,4.047936138950221,7.617957005285751,8.016163914634474,0.8016163914634474,3.9008798382499,3.991950750350952
id_randomized_heldout,A6_train_seed_0,40012,250,250,False,250,26,0,2.153261303817393,26.39154870321115,538.3153259543483,-1.4210854715202004e-14,0.1,0.1,5.0016535446930295,8.966476757147301,7.8637015407836985,0.78637015407837,3.975023694038391,3.992464065551758
id_randomized_heldout,A6_train_seed_0,40013,250,250,False,250,38,0,0.8683594636180171,20.74306507364477,217.08986590450428,-2.842170943040401e-14,0.10096093723425086,0.1,3.403310042140616,9.803852118139021,10.077551374707664,1.0169299370369502,3.9748419885635378,3.9920456409454346
id_randomized_heldout,A6_train_seed_0,40014,250,250,False,250,37,0,0.22478603405745406,2.4095066595134584,56.196508514363515,-2.842170943040401e-14,0.1,0.1,4.567815119730953,6.392661409599664,7.220978209154066,0.7220978209154068,3.9751281394958498,3.9921469688415527
id_randomized_heldout,A6_train_seed_0,40015,250,250,False,250,71,115,2.0622844110594523,19.92100485525687,515.5711027648631,-2.842170943040401e-14,0.1,0.1,4.882865663975887,10.571851248103485,9.142824566060415,0.9142824566060417,3.9755816593170166,3.9920859336853027
id_randomized_heldout,A6_train_seed_0,40016,94,94,False,94,55,0,0.9850521014792974,2.2299669545602407,92.59489753905396,-2.842170943040401e-14,0.09999999999999996,0.1,4.430682285872124,5.715017265706681,7.939850582307318,0.7939850582307318,3.9492129036720764,3.9920644760131836
id_randomized_heldout,A6_train_seed_0,40017,104,104,False,104,14,2,1.6135728266151486,16.89656033263265,167.81157396797545,-1.4210854715202004e-14,0.1,0.1,3.6242695729000025,9.120645191011597,7.885521724576946,0.7885521724576946,3.9526406893363366,3.992769479751587
id_randomized_heldout,A6_train_seed_0,40018,250,250,False,250,28,0,1.9687270613606587,25.81826078723349,492.18176534016465,-1.4210854715202004e-14,0.1,0.1,4.061300368733206,9.524918500763976,9.568633109528324,0.9568633109528325,3.9752456073760984,3.9926035404205322
id_randomized_heldout,A6_train_seed_0,40019,37,37,False,37,10,0,0.09854778145474656,0.6775579928482001,3.6462679138256227,-2.1316282072803006e-14,0.10001098598073345,0.1,4.310721539319588,5.8220059372632225,8.098314815721155,0.8099487141189254,3.8837319193659603,3.992255449295044
id_randomized_heldout,A6_train_seed_0,40020,250,250,False,250,11,0,0.22024620860342167,17.25100809928113,55.06155215085542,-1.4210854715202004e-14,0.10031970130938009,0.1,4.351037101612399,8.26777828161724,8.448234735642458,0.8475071750969022,3.9749847526550295,3.9920706748962402
id_randomized_heldout,A6_train_seed_0,40021,250,250,False,250,0,0,0.0,0.0,0.0,1.2284906251555299,0.10027224644067118,0.1,4.497464767462774,5.913533006355107,8.653671527271625,0.8678979833647509,3.9749160051345824,3.9914345741271973
id_randomized_heldout,A6_train_seed_0,40022,250,250,False,250,105,123,5.25900592565559,23.615125900712314,1314.7514814138974,-3.552713678800501e-14,0.1,0.1,4.957805578959542,7.266575985513696,8.244973225574245,0.8244973225574247,3.9757511291503906,3.9923198223114014
